"Common Name","Year","Season","Center of Latitude","Center of Longitude"
"atlantic croaker",2018,"Fall",37.8523048815455,-75.0320067012185
"atlantic croaker",2019,"Fall",37.1629850615297,-75.2753559398246
"atlantic croaker",1974,"Spring",36.0333326527831,-74.900000781246
"atlantic croaker",1979,"Spring",40.4,-71.583333
"atlantic croaker",1980,"Spring",35.833333,-75.216667
"atlantic croaker",1993,"Spring",35.566667,-75.133333
"atlantic croaker",1999,"Spring",36.1316663333333,-75.165833
"atlantic croaker",2008,"Spring",35.610483,-75.1351
"atlantic croaker",2013,"Spring",35.5182044842754,-75.1893935558032
"atlantic croaker",2015,"Spring",39.9577346924421,-72.0339423272171
"atlantic croaker",2016,"Spring",36.4586634639955,-75.502593976587
"atlantic croaker",2017,"Spring",36.0378080474794,-75.3099835924627
"atlantic croaker",2018,"Spring",36.430805,-74.777818
"atlantic herring",1970,"Spring",40.6396660486547,-71.3051272591215
"atlantic herring",1971,"Spring",39.3961970680358,-72.8724887609941
"atlantic herring",1972,"Spring",40.6902884400867,-71.4582070199666
"atlantic herring",1973,"Spring",41.4207137529917,-71.0295099544237
"atlantic herring",1974,"Spring",41.02249698249,-69.4131987268874
"atlantic herring",1975,"Spring",42.4887130906038,-67.6755357280685
"atlantic herring",1976,"Spring",41.4512279203948,-70.3140806173627
"atlantic herring",1977,"Spring",41.8631639558955,-70.5853971629017
"atlantic herring",1978,"Spring",41.0969402383888,-70.811730624485
"atlantic herring",1979,"Spring",41.3550862752357,-70.6274004182471
"atlantic herring",1980,"Spring",41.4255173656446,-70.6401941961842
"atlantic herring",1981,"Spring",41.1274828153567,-69.5071655130361
"atlantic herring",1982,"Spring",42.7221183511246,-69.7327074606154
"atlantic herring",1983,"Spring",42.7852034847027,-69.5200026171035
"atlantic herring",1984,"Spring",42.2032668662405,-69.4734098591383
"atlantic herring",1985,"Spring",41.215494499342,-69.9756999882379
"atlantic herring",1986,"Spring",40.6815071645675,-71.7715032435124
"atlantic herring",1987,"Spring",39.5230509013642,-72.8755992229867
"atlantic herring",1988,"Spring",40.9506938325029,-71.4828629586237
"atlantic herring",1989,"Spring",41.7481575223812,-71.3545419368044
"atlantic herring",1990,"Spring",41.2344240387692,-70.9605869506989
"atlantic herring",1991,"Spring",40.3364524893728,-72.0450046877123
"atlantic herring",1992,"Spring",40.6788757124493,-70.972354769962
"atlantic herring",1993,"Spring",40.1549938525174,-71.1194635032487
"atlantic herring",1994,"Spring",40.2069139051195,-71.3448531602893
"atlantic herring",1995,"Spring",40.8994189168197,-70.7568270745624
"atlantic herring",1996,"Spring",39.4633697051249,-72.2828048494699
"atlantic herring",1997,"Spring",40.6591735612565,-71.1376839726156
"atlantic herring",1998,"Spring",40.5273455120245,-71.1149579101166
"atlantic herring",1999,"Spring",40.2278700115555,-71.8729410193772
"atlantic herring",2000,"Spring",41.6896985740585,-69.017802370728
"atlantic herring",2001,"Spring",41.1608264949416,-69.7466443955473
"atlantic herring",2002,"Spring",41.4595483538658,-69.9989295358999
"atlantic herring",2003,"Spring",40.0850745576798,-71.257102771623
"atlantic herring",2004,"Spring",40.9826867145953,-71.0455992793464
"atlantic herring",2005,"Spring",40.1114105051578,-72.0382647689629
"atlantic herring",2006,"Spring",40.4181415465317,-72.0209956753992
"atlantic herring",2007,"Spring",39.7377638436545,-72.5332415269603
"atlantic herring",2008,"Spring",40.3524906062217,-72.1449593815043
"atlantic herring",2009,"Spring",40.384620620317,-71.7284484611954
"atlantic herring",2010,"Spring",40.3767094948321,-71.497574966316
"atlantic herring",2011,"Spring",40.1932955690434,-71.3640097000585
"atlantic herring",2012,"Spring",41.9200828186882,-70.0915143538098
"atlantic herring",2013,"Spring",40.9648165724221,-70.5946827832856
"atlantic herring",2014,"Spring",41.1858152969046,-70.0225916390822
"atlantic herring",2015,"Spring",41.4995378121403,-68.9016848272907
"atlantic herring",2016,"Spring",41.9670828807959,-70.8753687266227
"atlantic herring",2017,"Spring",41.7066792240102,-69.5989322860474
"atlantic herring",2018,"Spring",41.261950000924,-70.9634740483307
"atlantic herring",2019,"Spring",41.9053316069387,-68.0952957955364
"atlantic herring",1970,"Fall",42.3730633653063,-67.753741858954
"atlantic herring",1971,"Fall",42.2262194992073,-70.076387798298
"atlantic herring",1972,"Fall",42.0681264827134,-68.946196192229
"atlantic herring",1973,"Fall",42.0124089901535,-69.8125022908482
"atlantic herring",1974,"Fall",43.2371995436772,-67.6512056808519
"atlantic herring",1975,"Fall",42.3529361080422,-70.3859244270317
"atlantic herring",1976,"Fall",43.1856163835617,-69.266438520548
"atlantic herring",1977,"Fall",42.8059804704897,-69.6359716687143
"atlantic herring",1978,"Fall",42.1397947737981,-69.3662069309769
"atlantic herring",1979,"Fall",44.0589077032842,-67.8529212168735
"atlantic herring",1980,"Fall",43.65,-68.816667
"atlantic herring",1981,"Fall",42.2416665,-67.825
"atlantic herring",1982,"Fall",41.5289730651935,-69.0073909066124
"atlantic herring",1983,"Fall",42.4936594565217,-69.7376811304348
"atlantic herring",1984,"Fall",42.2083044472446,-70.29008087959
"atlantic herring",1985,"Fall",42.2172139421388,-70.3713091388835
"atlantic herring",1986,"Fall",42.1279668683655,-68.8225448768107
"atlantic herring",1987,"Fall",41.9597058581524,-69.5697057528895
"atlantic herring",1988,"Fall",41.7189028877881,-69.5082607828536
"atlantic herring",1989,"Fall",42.296310495022,-70.1017018959937
"atlantic herring",1990,"Fall",41.9482325947217,-69.6904148895735
"atlantic herring",1991,"Fall",41.5663170340423,-68.8560651754819
"atlantic herring",1992,"Fall",41.9809573929209,-69.0861064524174
"atlantic herring",1993,"Fall",41.8867412285501,-69.3301192011477
"atlantic herring",1994,"Fall",41.971749012589,-68.3960462799021
"atlantic herring",1995,"Fall",41.8820525640549,-69.343363148302
"atlantic herring",1996,"Fall",41.7486590679152,-68.8021715284957
"atlantic herring",1997,"Fall",42.1369118115184,-69.3771255316023
"atlantic herring",1998,"Fall",42.2152820539737,-68.986840207502
"atlantic herring",1999,"Fall",42.4018540841032,-69.1350277467925
"atlantic herring",2000,"Fall",42.4437004551468,-69.287196963409
"atlantic herring",2001,"Fall",42.1651842392096,-68.7992263656111
"atlantic herring",2002,"Fall",42.6489136696281,-69.7060705128857
"atlantic herring",2003,"Fall",42.0611904182561,-68.5263433256212
"atlantic herring",2004,"Fall",41.9941718902323,-68.7357346891793
"atlantic herring",2005,"Fall",42.2003973568434,-68.9659386649108
"atlantic herring",2006,"Fall",42.2114521890002,-70.0306195582192
"atlantic herring",2007,"Fall",42.3257036025505,-68.4015832149337
"atlantic herring",2008,"Fall",42.2956924908791,-68.6549183616545
"atlantic herring",2009,"Fall",42.2552248634803,-67.8253012795355
"atlantic herring",2010,"Fall",42.1464809763346,-68.6798644662288
"atlantic herring",2011,"Fall",43.4699559001437,-67.910236595033
"atlantic herring",2012,"Fall",42.8821984395788,-68.4664509486837
"atlantic herring",2013,"Fall",42.7294990022328,-68.9859614610016
"atlantic herring",2014,"Fall",42.4069679454243,-68.95015392915
"atlantic herring",2015,"Fall",42.386118226585,-68.9815111608335
"atlantic herring",2016,"Fall",42.3042438351401,-68.6121350268999
"atlantic herring",2017,"Fall",42.2422787252525,-69.9970569588237
"atlantic herring",2018,"Fall",41.6455033652776,-69.1889393610357
"atlantic herring",2019,"Fall",42.073317171449,-69.2122498622046
"atlantic mackerel",1970,"Spring",39.1046187494823,-72.5746422691998
"atlantic mackerel",1971,"Spring",39.2187362712681,-72.8450939448792
"atlantic mackerel",1972,"Spring",39.9939761737842,-71.2564687176006
"atlantic mackerel",1973,"Spring",40.1317864673935,-70.7485626836374
"atlantic mackerel",1974,"Spring",39.5314874016107,-72.7268774815001
"atlantic mackerel",1975,"Spring",40.099508761213,-70.4890142266293
"atlantic mackerel",1976,"Spring",39.8896800397843,-70.4854549490825
"atlantic mackerel",1977,"Spring",39.1348159595829,-72.650243076644
"atlantic mackerel",1978,"Spring",38.6026727366199,-73.2122468740221
"atlantic mackerel",1979,"Spring",38.7864906418352,-72.3896809161322
"atlantic mackerel",1980,"Spring",39.005903087465,-72.7474083495952
"atlantic mackerel",1981,"Spring",38.7480524797729,-73.2435286084719
"atlantic mackerel",1982,"Spring",38.713617257951,-73.2045315421736
"atlantic mackerel",1983,"Spring",39.5443057310488,-71.9550883084112
"atlantic mackerel",1984,"Spring",39.8104233773626,-72.9613611659485
"atlantic mackerel",1985,"Spring",39.1927639155941,-71.2722349813559
"atlantic mackerel",1986,"Spring",39.9089696691908,-72.1428220147188
"atlantic mackerel",1987,"Spring",39.0445691021993,-73.2044625502441
"atlantic mackerel",1988,"Spring",39.830331628173,-72.0178804725848
"atlantic mackerel",1989,"Spring",38.4531249400523,-74.1847147536715
"atlantic mackerel",1990,"Spring",39.4844050185616,-73.1948496772954
"atlantic mackerel",1991,"Spring",39.2011622380981,-73.8764520136594
"atlantic mackerel",1992,"Spring",39.1390928242988,-73.3444429587185
"atlantic mackerel",1993,"Spring",38.812588253167,-72.4224324395855
"atlantic mackerel",1994,"Spring",38.655898564174,-72.6068548411782
"atlantic mackerel",1995,"Spring",39.9281766373498,-72.0854207516446
"atlantic mackerel",1996,"Spring",39.7398880718879,-71.9394458015256
"atlantic mackerel",1997,"Spring",40.3618481451269,-70.5466409902834
"atlantic mackerel",1998,"Spring",40.1218759301725,-72.1716886586823
"atlantic mackerel",1999,"Spring",39.6590440359351,-71.5296551752526
"atlantic mackerel",2000,"Spring",40.8198644107041,-69.8509585336528
"atlantic mackerel",2001,"Spring",40.704524096884,-69.4609789067514
"atlantic mackerel",2002,"Spring",40.2439852820655,-71.8605826565962
"atlantic mackerel",2003,"Spring",39.0744289777808,-73.4093838651954
"atlantic mackerel",2004,"Spring",38.9786650735059,-73.692198454411
"atlantic mackerel",2005,"Spring",38.6859293589244,-73.6135738823315
"atlantic mackerel",2006,"Spring",39.5303334697988,-73.0846632014084
"atlantic mackerel",2007,"Spring",40.7322208358641,-70.0954007987634
"atlantic mackerel",2008,"Spring",40.0172062781419,-72.7196800913239
"atlantic mackerel",2009,"Spring",39.7288069774967,-72.6845180366854
"atlantic mackerel",2010,"Spring",38.5828375266284,-73.0082894460307
"atlantic mackerel",2011,"Spring",38.7937443565725,-73.1637030454171
"atlantic mackerel",2012,"Spring",42.4012562573371,-68.3146744251701
"atlantic mackerel",2013,"Spring",40.7584669063578,-69.9674645219658
"atlantic mackerel",2014,"Spring",40.745391216429,-70.4604776426477
"atlantic mackerel",2015,"Spring",42.637699630915,-67.4577236885933
"atlantic mackerel",2016,"Spring",40.9203460463715,-70.1051356129788
"atlantic mackerel",2017,"Spring",41.1531039673785,-69.2496225521674
"atlantic mackerel",2018,"Spring",39.8538873255011,-72.1516433656727
"atlantic mackerel",2019,"Spring",40.9810482334372,-69.9671380616278
"atlantic mackerel",1970,"Fall",41.1010819146296,-68.555818397929
"atlantic mackerel",1971,"Fall",41.1426044566622,-70.4567355598238
"atlantic mackerel",1972,"Fall",40.5867670722559,-68.004862131634
"atlantic mackerel",1973,"Fall",41.9100342517636,-69.2366386685527
"atlantic mackerel",1974,"Fall",41.6292532401509,-67.2225133294626
"atlantic mackerel",1975,"Fall",42.2891989772848,-70.1361383684991
"atlantic mackerel",1976,"Fall",42.1541424624278,-68.9306359942197
"atlantic mackerel",1977,"Fall",41.0484298115942,-70.7089371376812
"atlantic mackerel",1978,"Fall",41.3769251309417,-67.9939222607672
"atlantic mackerel",1979,"Fall",40.9157279281633,-68.91272092
"atlantic mackerel",1980,"Fall",41.9863106977671,-69.0780433819777
"atlantic mackerel",1981,"Fall",40.4903961852963,-71.3522032800935
"atlantic mackerel",1982,"Fall",40.6521236216653,-70.8560738347615
"atlantic mackerel",1983,"Fall",42.7643318794326,-70.5031323741135
"atlantic mackerel",1984,"Fall",40.455527584035,-70.9783120931314
"atlantic mackerel",1985,"Fall",42.2246068195851,-70.4051920117395
"atlantic mackerel",1986,"Fall",43.1187304279926,-67.807258637691
"atlantic mackerel",1987,"Fall",42.755769015329,-70.1514625062559
"atlantic mackerel",1988,"Fall",42.5374313704918,-68.947540947541
"atlantic mackerel",1989,"Fall",42.762074498452,-69.676264501548
"atlantic mackerel",1990,"Fall",41.44833325,-69.033958375
"atlantic mackerel",1991,"Fall",41.10529168283,-68.5355936547023
"atlantic mackerel",1992,"Fall",41.5434850720332,-67.5513841672091
"atlantic mackerel",1993,"Fall",41.5040823155884,-66.8040133934708
"atlantic mackerel",1994,"Fall",41.8388251027074,-68.4942408602221
"atlantic mackerel",1995,"Fall",41.3435850644235,-67.56909453016
"atlantic mackerel",1996,"Fall",40.3628557100897,-70.9927758242027
"atlantic mackerel",1997,"Fall",41.5017645862355,-66.7482795549708
"atlantic mackerel",1998,"Fall",41.6910417139241,-69.125895752579
"atlantic mackerel",1999,"Fall",41.7600518447203,-68.2542255475408
"atlantic mackerel",2000,"Fall",40.7568017805922,-70.2160214782076
"atlantic mackerel",2001,"Fall",41.5234535528663,-68.5108971166287
"atlantic mackerel",2002,"Fall",42.6992029273148,-68.9454607430961
"atlantic mackerel",2003,"Fall",41.8261820037433,-68.425927793847
"atlantic mackerel",2004,"Fall",41.5950269057772,-66.6952153525159
"atlantic mackerel",2005,"Fall",41.9400806114871,-69.1072069640812
"atlantic mackerel",2006,"Fall",42.6052816074981,-68.5441560604438
"atlantic mackerel",2007,"Fall",41.6985568746554,-67.2594957039624
"atlantic mackerel",2008,"Fall",42.1821470989567,-67.7064275250469
"atlantic mackerel",2009,"Fall",41.7200849633888,-68.1274047874567
"atlantic mackerel",2010,"Fall",43.2399044427678,-68.636224996514
"atlantic mackerel",2011,"Fall",43.2924703730413,-67.1002715879893
"atlantic mackerel",2012,"Fall",42.4478797637127,-69.3819376922751
"atlantic mackerel",2013,"Fall",43.8381825471543,-67.5265538842107
"atlantic mackerel",2014,"Fall",42.1536107340576,-68.3727270415118
"atlantic mackerel",2015,"Fall",42.2015550227909,-67.7973930659681
"atlantic mackerel",2016,"Fall",42.1033853491457,-68.4419619229188
"atlantic mackerel",2017,"Fall",42.0501793398248,-68.9393145857613
"atlantic mackerel",2018,"Fall",41.6559622708345,-69.6130448524906
"atlantic mackerel",2019,"Fall",41.8017922808542,-69.8648409712297
"atlantic sharpnose shark",1974,"Fall",36.933333,-75.583333
"atlantic sharpnose shark",1981,"Fall",36.583333,-75.283333
"atlantic sharpnose shark",1983,"Fall",37.533333,-75.233333
"atlantic sharpnose shark",1984,"Fall",36.686458,-75.5010418125
"atlantic sharpnose shark",1990,"Fall",36.533333,-75.533333
"atlantic sharpnose shark",1991,"Fall",35.55,-74.9
"atlantic sharpnose shark",1992,"Fall",37.433333,-75.366667
"atlantic sharpnose shark",1994,"Fall",36.516667,-75.366667
"atlantic sharpnose shark",1995,"Fall",37.0376810434783,-75.3644926521739
"atlantic sharpnose shark",1997,"Fall",35.55,-74.85
"atlantic sharpnose shark",1998,"Fall",36.3255141849866,-75.4143428981233
"atlantic sharpnose shark",1999,"Fall",36.6636418604651,-74.9269583674419
"atlantic sharpnose shark",2000,"Fall",36.9421358421053,-75.2096665789474
"atlantic sharpnose shark",2002,"Fall",36.268667,-75.483167
"atlantic sharpnose shark",2003,"Fall",36.7347241024259,-75.2814110512129
"atlantic sharpnose shark",2006,"Fall",37.80844,-75.079887
"atlantic sharpnose shark",2008,"Fall",35.6176013551449,-74.9721501086586
"atlantic sharpnose shark",2009,"Fall",35.647938,-74.940367
"atlantic sharpnose shark",2012,"Fall",35.83886,-75.041772
"atlantic sharpnose shark",2014,"Fall",35.68113,-75.108243
"atlantic sharpnose shark",2015,"Fall",37.014352,-75.507832
"black sea bass",1970,"Spring",36.9718854343434,-74.4774411212121
"black sea bass",1971,"Spring",36.6272780076109,-74.7381004819316
"black sea bass",1972,"Spring",37.1285828510172,-74.5682578670207
"black sea bass",1973,"Spring",36.9776177205285,-74.5903640196477
"black sea bass",1974,"Spring",38.0976605611059,-74.0275193261129
"black sea bass",1975,"Spring",37.0506555141197,-74.6672378399653
"black sea bass",1976,"Spring",37.1267172336855,-74.514953933368
"black sea bass",1977,"Spring",36.8933425713741,-74.713968766663
"black sea bass",1978,"Spring",36.5799867739199,-74.7657077673438
"black sea bass",1979,"Spring",37.4557490423153,-74.4586238430938
"black sea bass",1980,"Spring",36.9545351676157,-74.608295542611
"black sea bass",1981,"Spring",36.8336393457329,-74.5646208808024
"black sea bass",1982,"Spring",37.097752276901,-74.576383229077
"black sea bass",1983,"Spring",37.3352594537072,-74.2699269327679
"black sea bass",1984,"Spring",37.0258560570776,-74.6379757385845
"black sea bass",1985,"Spring",37.0953861200957,-74.409901322191
"black sea bass",1986,"Spring",38.3850228265257,-73.4518744832966
"black sea bass",1987,"Spring",37.704031465803,-74.1163743627388
"black sea bass",1988,"Spring",37.424548692105,-74.3821897725829
"black sea bass",1989,"Spring",37.0495292769614,-74.4935996913859
"black sea bass",1990,"Spring",37.1868432627144,-74.5144321236142
"black sea bass",1991,"Spring",37.6324540245711,-74.3968283359704
"black sea bass",1992,"Spring",37.7305466855758,-74.1656069417046
"black sea bass",1993,"Spring",37.2336342772446,-74.5174654928556
"black sea bass",1994,"Spring",37.1440022763918,-74.3880472789802
